Well,Omit,Sample,Target,Dye,Task,Cq,Quantity,plate_id,well_id,is_primary_value,is_dilution,inhibition_testing,LoD_testing,note,inhib_dCt2,,,,,,,,,,
G6,FALSE,control_spike_bCoV_95C_120920_1,bCoV Ultra man,FAM,Unknown,30.8606374,19271.57737,126,126_G6,Y,N,N,N,,,,,,,,,,,,
G7,FALSE,control_spike_bCoV_95C_120920_2,bCoV Ultra man,FAM,Unknown,30.95492476,18001.16771,126,126_G7,Y,N,N,N,,,,,,,,,,,,
G8,FALSE,control_spike_bCoV_95C_120920_2,bCoV Ultra man,FAM,Unknown,31.49148969,12211.25696,126,126_G8,Y,N,N,N,,,,,,,,,,,,
G9,FALSE,control_spike_bCoV_95C_120920_2,bCoV Ultra man,FAM,Unknown,30.92670864,18372.30468,126,126_G9,Y,N,N,N,,,,,,,,,,,,
G10,FALSE,control_spike_bCoV_95C_120920_3,bCoV Ultra man,FAM,Unknown,31.41906108,12867.99562,126,126_G10,Y,N,N,N,,,,,,,,,,,,
G11,FALSE,control_spike_bCoV_95C_120920_3,bCoV Ultra man,FAM,Unknown,28.6443545,95735.60173,126,126_G11,Y,N,N,N,,,,,,,,,,,,
G12,FALSE,control_spike_bCoV_95C_120920_3,bCoV Ultra man,FAM,Unknown,28.53101619,103914.0198,126,126_G12,Y,N,N,N,,,,,,,,,,,,
H1,FALSE,1.00E+06,bCoV Ultra man,FAM,Standard,23.88446926,1000000,126,126_H1,Y,N,N,N,,,,,,,,,,,,
H2,FALSE,1.00E+06,bCoV Ultra man,FAM,Standard,24.17470481,1000000,126,126_H2,Y,N,N,N,,,,,,,,,,,,
H3,FALSE,1.00E+06,bCoV Ultra man,FAM,Standard,23.91755912,1000000,126,126_H3,Y,N,N,N,,,,,,,,,,,,
H4,FALSE,control_spike_bCoV_75C_120920_1,bCoV Ultra man,FAM,Unknown,26.44982554,468162.4206,126,126_H4,Y,N,N,N,,,,,,,,,,,,
H5,FALSE,control_spike_bCoV_75C_120920_1,bCoV Ultra man,FAM,Unknown,27.10755757,290935.3309,126,126_H5,Y,N,N,N,,,,,,,,,,,,
H6,FALSE,control_spike_bCoV_75C_120920_1,bCoV Ultra man,FAM,Unknown,27.19663651,272782.1174,126,126_H6,Y,N,N,N,,,,,,,,,,,,
H7,FALSE,control_spike_bCoV_75C_120920_2,bCoV Ultra man,FAM,Unknown,26.02304572,637459.0321,126,126_H7,Y,N,N,N,,,,,,,,,,,,
H8,FALSE,control_spike_bCoV_75C_120920_2,bCoV Ultra man,FAM,Unknown,26.00362143,646477.8367,126,126_H8,Y,N,N,N,,,,,,,,,,,,
H9,FALSE,control_spike_bCoV_75C_120920_2,bCoV Ultra man,FAM,Unknown,26.44632204,469350.2312,126,126_H9,Y,N,N,N,,,,,,,,,,,,
H10,FALSE,control_spike_bCoV_75C_120920_3,bCoV Ultra man,FAM,Unknown,26.5255024,443226.4883,126,126_H10,Y,N,N,N,,,,,,,,,,,,
H11,FALSE,control_spike_bCoV_75C_120920_3,bCoV Ultra man,FAM,Unknown,27.4003818,235405.9854,126,126_H11,Y,N,N,N,,,,,,,,,,,,
H12,FALSE,control_spike_bCoV_75C_120920_3,bCoV Ultra man,FAM,Unknown,28.35073031,118386.9165,126,126_H12,Y,N,N,N,,,,,,,,,,,,
A1,FALSE,NTC,Xeno IPC man,VIC,Negative Control,Undetermined,,127,127_A1,Y,N,N,N,,,,,,,,,,,,
A2,FALSE,NTC,Xeno IPC man,VIC,Negative Control,35.7836469,,127,127_A2,Y,N,N,N,,,,,,,,,,,,
A3,FALSE,NTC,Xeno IPC man,VIC,Negative Control,32.4728261,,127,127_A3,Y,N,N,N,,,,,,,,,,,,
A4,FALSE,K_K_INF_080720_2,Xeno IPC man,VIC,Unknown,33.858289,4.38E-29,127,127_A4,Y,N,N,N,,,,,,,,,,,,
A5,FALSE,K_K_INF_080720_2,Xeno IPC man,VIC,Unknown,34.0246174,2.91E-31,127,127_A5,Y,N,N,N,,,,,,,,,,,,
A6,FALSE,K_K_INF_080720_2,Xeno IPC man,VIC,Unknown,34.092849,3.73E-32,127,127_A6,Y,N,N,N,,,,,,,,,,,,
B1,FALSE,5,Xeno IPC man,VIC,Standard,31.3724917,5,127,127_B1,Y,N,N,N,,,,,,,,,,,,
B2,FALSE,5,Xeno IPC man,VIC,Standard,31.5880592,5,127,127_B2,Y,N,N,N,,,,,,,,,,,,
B3,FALSE,5,Xeno IPC man,VIC,Standard,31.6310965,5,127,127_B3,Y,N,N,N,,,,,,,,,,,,
B4,FALSE,C_N49_072120_1,Xeno IPC man,VIC,Unknown,31.8839754,0.00304303,127,127_B4,Y,N,N,N,,,,,,,,,,,,
B5,FALSE,C_N49_072120_1,Xeno IPC man,VIC,Unknown,31.9031766,0.00170601,127,127_B5,Y,N,N,N,,,,,,,,,,,,
B6,FALSE,C_N49_072120_1,Xeno IPC man,VIC,Unknown,31.7555742,0.14586486,127,127_B6,Y,N,N,N,,,,,,,,,,,,
C1,FALSE,10,Xeno IPC man,VIC,Standard,31.5229925,10,127,127_C1,Y,N,N,N,,,,,,,,,,,,
C2,FALSE,10,Xeno IPC man,VIC,Standard,31.7323111,10,127,127_C2,Y,N,N,N,,,,,,,,,,,,
C3,FALSE,10,Xeno IPC man,VIC,Standard,31.9260745,10,127,127_C3,Y,N,N,N,,,,,,,,,,,,
D1,FALSE,20,Xeno IPC man,VIC,Standard,31.6910482,20,127,127_D1,Y,N,N,N,,,,,,,,,,,,
D2,FALSE,20,Xeno IPC man,VIC,Standard,31.5120584,20,127,127_D2,Y,N,N,N,,,,,,,,,,,,
D3,FALSE,20,Xeno IPC man,VIC,Standard,31.9326278,20,127,127_D3,Y,N,N,N,,,,,,,,,,,,
E1,FALSE,100,Xeno IPC man,VIC,Standard,31.3907025,100,127,127_E1,Y,N,N,N,,,,,,,,,,,,
E2,FALSE,100,Xeno IPC man,VIC,Standard,31.899918,100,127,127_E2,Y,N,N,N,,,,,,,,,,,,
E3,FALSE,100,Xeno IPC man,VIC,Standard,31.4633248,100,127,127_E3,Y,N,N,N,,,,,,,,,,,,
F1,FALSE,1.00E+03,Xeno IPC man,VIC,Standard,31.0417963,1000,127,127_F1,Y,N,N,N,,,,,,,,,,,,
F2,FALSE,1.00E+03,Xeno IPC man,VIC,Standard,31.291651,1000,127,127_F2,Y,N,N,N,,,,,,,,,,,,
F3,FALSE,1.00E+03,Xeno IPC man,VIC,Standard,31.679327,1000,127,127_F3,Y,N,N,N,,,,,,,,,,,,
G1,FALSE,1.00E+04,Xeno IPC man,VIC,Standard,30.6798139,10000,127,127_G1,Y,N,N,N,,,,,,,,,,,,
G2,FALSE,1.00E+04,Xeno IPC man,VIC,Standard,31.041999,10000,127,127_G2,Y,N,N,N,,,,,,,,,,,,
G3,FALSE,1.00E+04,Xeno IPC man,VIC,Standard,31.4908797,10000,127,127_G3,Y,N,N,N,,,,,,,,,,,,
H1,FALSE,1.00E+05,Xeno IPC man,VIC,Standard,29.763121,100000,127,127_H1,Y,N,N,N,,,,,,,,,,,,
H2,FALSE,1.00E+05,Xeno IPC man,VIC,Standard,33.6659716,100000,127,127_H2,Y,N,N,N,,,,,,,,,,,,
H3,FALSE,1.00E+05,Xeno IPC man,VIC,Standard,Undetermined,100000,127,127_H3,Y,N,N,N,,,,,,,,,,,,
A1,FALSE,NTC,N1 Twist man,FAM,Negative Control,Undetermined,,127,127_A1,Y,N,N,N,,,,,,,,,,,,
A2,FALSE,NTC,N1 Twist man,FAM,Negative Control,Undetermined,,127,127_A2,Y,N,N,N,,,,,,,,,,,,
A3,FALSE,NTC,N1 Twist man,FAM,Negative Control,Undetermined,,127,127_A3,Y,N,N,N,,,,,,,,,,,,
A4,FALSE,K_K_INF_080720_2,N1 Twist man,FAM,Unknown,34.821486,26.2090832,127,127_A4,Y,N,N,N,,,,,,,,,,,,
A5,FALSE,K_K_INF_080720_2,N1 Twist man,FAM,Unknown,35.7401569,14.320046,127,127_A5,Y,N,N,N,,,,,,,,,,,,
A6,FALSE,K_K_INF_080720_2,N1 Twist man,FAM,Unknown,35.5865114,15.8433917,127,127_A6,Y,N,N,N,,,,,,,,,,,,
B1,FALSE,5,N1 Twist man,FAM,Standard,Undetermined,5,127,127_B1,Y,N,N,N,,,,,,,,,,,,
B2,FALSE,5,N1 Twist man,FAM,Standard,36.3354002,5,127,127_B2,Y,N,N,N,,,,,,,,,,,,
B3,FALSE,5,N1 Twist man,FAM,Standard,Undetermined,5,127,127_B3,Y,N,N,N,,,,,,,,,,,,
B4,FALSE,C_N49_072120_1,N1 Twist man,FAM,Unknown,37.4400944,4.67942488,127,127_B4,Y,N,N,N,,,,,,,,,,,,
B5,FALSE,C_N49_072120_1,N1 Twist man,FAM,Unknown,35.2779147,19.410142,127,127_B5,Y,N,N,N,,,,,,,,,,,,
B6,FALSE,C_N49_072120_1,N1 Twist man,FAM,Unknown,35.3766146,18.1896991,127,127_B6,Y,N,N,N,,,,,,,,,,,,
C1,FALSE,10,N1 Twist man,FAM,Standard,36.2939761,10,127,127_C1,Y,N,N,N,,,,,,,,,,,,
C2,FALSE,10,N1 Twist man,FAM,Standard,35.4919947,10,127,127_C2,Y,N,N,N,,,,,,,,,,,,
C3,FALSE,10,N1 Twist man,FAM,Standard,35.9611974,10,127,127_C3,Y,N,N,N,,,,,,,,,,,,
D1,FALSE,20,N1 Twist man,FAM,Standard,38.2995487,20,127,127_D1,Y,N,N,N,,,,,,,,,,,,
D2,FALSE,20,N1 Twist man,FAM,Standard,34.9694697,20,127,127_D2,Y,N,N,N,,,,,,,,,,,,
D3,FALSE,20,N1 Twist man,FAM,Standard,35.2195667,20,127,127_D3,Y,N,N,N,,,,,,,,,,,,
E1,FALSE,100,N1 Twist man,FAM,Standard,32.6780441,100,127,127_E1,Y,N,N,N,,,,,,,,,,,,
E2,FALSE,100,N1 Twist man,FAM,Standard,32.9740112,100,127,127_E2,Y,N,N,N,,,,,,,,,,,,
E3,FALSE,100,N1 Twist man,FAM,Standard,32.470515,100,127,127_E3,Y,N,N,N,,,,,,,,,,,,
F1,FALSE,1.00E+03,N1 Twist man,FAM,Standard,29.1678348,1000,127,127_F1,Y,N,N,N,,,,,,,,,,,,
F2,FALSE,1.00E+03,N1 Twist man,FAM,Standard,29.1915744,1000,127,127_F2,Y,N,N,N,,,,,,,,,,,,
F3,FALSE,1.00E+03,N1 Twist man,FAM,Standard,29.1249047,1000,127,127_F3,Y,N,N,N,,,,,,,,,,,,
G1,FALSE,1.00E+04,N1 Twist man,FAM,Standard,25.7638247,10000,127,127_G1,Y,N,N,N,,,,,,,,,,,,
G2,FALSE,1.00E+04,N1 Twist man,FAM,Standard,25.7995958,10000,127,127_G2,Y,N,N,N,,,,,,,,,,,,
G3,FALSE,1.00E+04,N1 Twist man,FAM,Standard,25.6974909,10000,127,127_G3,Y,N,N,N,,,,,,,,,,,,
H1,FALSE,1.00E+05,N1 Twist man,FAM,Standard,22.385814,100000,127,127_H1,Y,N,N,N,,,,,,,,,,,,
H2,FALSE,1.00E+05,N1 Twist man,FAM,Standard,22.4443419,100000,127,127_H2,Y,N,N,N,,,,,,,,,,,,
H3,FALSE,1.00E+05,N1 Twist man,FAM,Standard,22.0701263,100000,127,127_H3,Y,N,N,N,,,,,,,,,,,,
A1,FALSE,NTC,bact IVT man,FAM,Negative Control,Undetermined,,128,128_A1,Y,N,N,N,,,,,,,,,,,,
A2,FALSE,NTC,bact IVT man,FAM,Negative Control,Undetermined,,128,128_A2,Y,N,N,N,,,,,,,,,,,,
A3,FALSE,NTC,bact IVT man,FAM,Negative Control,Undetermined,,128,128_A3,Y,N,N,N,,,,,,,,,,,,
A4,FALSE,C_S68_042120_1,bact IVT man,FAM,Unknown,15.92526869,12418265.98,128,128_A4,Y,N,N,N,,,,,,,,,,,,
A5,FALSE,C_S68_042120_1,bact IVT man,FAM,Unknown,15.90013345,12603472.79,128,128_A5,Y,N,N,N,,,,,,,,,,,,
A6,FALSE,C_S68_042120_1,bact IVT man,FAM,Unknown,16.04703081,11558880.3,128,128_A6,Y,N,N,N,,,,,,,,,,,,
A7,FALSE,extrafreeze_C_S68_062320_1,bact IVT man,FAM,Unknown,17.53807631,4803142.103,128,128_A7,Y,N,N,N,,,,,,,,,,,,
A8,FALSE,extrafreeze_C_S68_062320_1,bact IVT man,FAM,Unknown,17.54293413,4789419.374,128,128_A8,Y,N,N,N,,,,,,,,,,,,
A9,FALSE,extrafreeze_C_S68_062320_1,bact IVT man,FAM,Unknown,17.46343036,5019019.851,128,128_A9,Y,N,N,N,,,,,,,,,,,,
A10,FALSE,C_S68_080420_4,bact IVT man,FAM,Unknown,16.95277166,6780143.168,128,128_A10,Y,N,N,N,,,,,,,,,,,,
A11,FALSE,C_S68_080420_4,bact IVT man,FAM,Unknown,16.9090064,6957183.496,128,128_A11,Y,N,N,N,,,,,,,,,,,,
A12,FALSE,C_S68_080420_4,bact IVT man,FAM,Unknown,16.86889482,7123500.938,128,128_A12,Y,N,N,N,,,,,,,,,,,,
B1,FALSE,2.00E+02,bact IVT man,FAM,Standard,35.81335604,200,128,128_B1,Y,N,N,N,,,,,,,,,,,,
B2,FALSE,2.00E+02,bact IVT man,FAM,Standard,35.88038035,200,128,128_B2,Y,N,N,N,,,,,,,,,,,,
B3,FALSE,2.00E+02,bact IVT man,FAM,Standard,35.82168483,200,128,128_B3,Y,N,N,N,,,,,,,,,,,,
B4,FALSE,C_S68_042820_1,bact IVT man,FAM,Unknown,15.87415184,12797819.85,128,128_B4,Y,N,N,N,,,,,,,,,,,,
B5,FALSE,C_S68_042820_1,bact IVT man,FAM,Unknown,15.99942946,11887528.78,128,128_B5,Y,N,N,N,,,,,,,,,,,,
B6,FALSE,C_S68_042820_1,bact IVT man,FAM,Unknown,15.98052683,12020613.5,128,128_B6,Y,N,N,N,,,,,,,,,,,,
B7,FALSE,C_S68_063020_1,bact IVT man,FAM,Unknown,17.04621335,6417083.316,128,128_B7,Y,N,N,N,,,,,,,,,,,,
B8,FALSE,C_S68_063020_1,bact IVT man,FAM,Unknown,17.13682071,6083611.551,128,128_B8,Y,N,N,N,,,,,,,,,,,,
B9,FALSE,C_S68_063020_1,bact IVT man,FAM,Unknown,17.28825185,5564515.166,128,128_B9,Y,N,N,N,,,,,,,,,,,,
B10,FALSE,C_S68_081820_4,bact IVT man,FAM,Unknown,15.7355332,13886502.09,128,128_B10,Y,N,N,N,,,,,,,,,,,,
B11,FALSE,C_S68_081820_4,bact IVT man,FAM,Unknown,15.79715306,13391563.75,128,128_B11,Y,N,N,N,,,,,,,,,,,,
B12,FALSE,C_S68_081820_4,bact IVT man,FAM,Unknown,15.8017647,13355239.95,128,128_B12,Y,N,N,N,,,,,,,,,,,,
C1,FALSE,2.00E+03,bact IVT man,FAM,Standard,30.43435967,2000,128,128_C1,Y,N,N,N,,,,,,,,,,,,
C2,FALSE,2.00E+03,bact IVT man,FAM,Standard,30.45277571,2000,128,128_C2,Y,N,N,N,,,,,,,,,,,,
C3,FALSE,2.00E+03,bact IVT man,FAM,Standard,30.3025411,2000,128,128_C3,Y,N,N,N,,,,,,,,,,,,
C4,FALSE,C_S68_051220_1,bact IVT man,FAM,Unknown,16.51336327,8782818.302,128,128_C4,Y,N,N,N,,,,,,,,,,,,
C5,FALSE,C_S68_051220_1,bact IVT man,FAM,Unknown,16.46025224,9061894.865,128,128_C5,Y,N,N,N,,,,,,,,,,,,
C6,FALSE,C_S68_051220_1,bact IVT man,FAM,Unknown,16.81679617,7345471.069,128,128_C6,Y,N,N,N,,,,,,,,,,,,
C7,FALSE,C_S68_063020_6,bact IVT man,FAM,Unknown,16.96732577,6722272.453,128,128_C7,Y,N,N,N,,,,,,,,,,,,
C8,FALSE,C_S68_063020_6,bact IVT man,FAM,Unknown,17.00137802,6588794.765,128,128_C8,Y,N,N,N,,,,,,,,,,,,
C9,FALSE,C_S68_063020_6,bact IVT man,FAM,Unknown,16.78019236,7505548.529,128,128_C9,Y,N,N,N,,,,,,,,,,,,
C10,FALSE,control_PBS_B4_1,bact IVT man,FAM,Unknown,43.80900213,0.915712772,128,128_C10,Y,N,N,N,,,,,,,,,,,,
C11,FALSE,control_PBS_B4_1,bact IVT man,FAM,Unknown,Undetermined,,128,128_C11,Y,N,N,N,,,,,,,,,,,,
C12,FALSE,control_PBS_B4_1,bact IVT man,FAM,Unknown,Undetermined,,128,128_C12,Y,N,N,N,,,,,,,,,,,,
D1,FALSE,2.00E+04,bact IVT man,FAM,Standard,25.7846763,20000,128,128_D1,Y,N,N,N,,,,,,,,,,,,
D2,FALSE,2.00E+04,bact IVT man,FAM,Standard,25.85818133,20000,128,128_D2,Y,N,N,N,,,,,,,,,,,,
D3,FALSE,2.00E+04,bact IVT man,FAM,Standard,25.83004246,20000,128,128_D3,Y,N,N,N,,,,,,,,,,,,
D4,FALSE,C_S68_051920_1,bact IVT man,FAM,Unknown,16.18227492,10673873.62,128,128_D4,Y,N,N,N,,,,,,,,,,,,
D5,FALSE,C_S68_051920_1,bact IVT man,FAM,Unknown,16.55905938,8549592.589,128,128_D5,Y,N,N,N,,,,,,,,,,,,
D6,FALSE,C_S68_051920_1,bact IVT man,FAM,Unknown,16.95213209,6782697.634,128,128_D6,Y,N,N,N,,,,,,,,,,,,
D7,FALSE,C_S68_063020_7,bact IVT man,FAM,Unknown,16.68794208,7924627.881,128,128_D7,Y,N,N,N,,,,,,,,,,,,
D8,FALSE,C_S68_063020_7,bact IVT man,FAM,Unknown,16.5587914,8550942.081,128,128_D8,Y,N,N,N,,,,,,,,,,,,
D9,FALSE,C_S68_063020_7,bact IVT man,FAM,Unknown,16.71759564,7787424.989,128,128_D9,Y,N,N,N,,,,,,,,,,,,
D10,FALSE,C_S68_081120_4,bact IVT man,FAM,Unknown,15.97494851,12060171.84,128,128_D10,Y,N,N,N,,,,,,,,,,,,
D11,FALSE,C_S68_081120_4,bact IVT man,FAM,Unknown,15.89653075,12630244.36,128,128_D11,Y,N,N,N,,,,,,,,,,,,
D12,FALSE,C_S68_081120_4,bact IVT man,FAM,Unknown,15.93786594,12326470.5,128,128_D12,Y,N,N,N,,,,,,,,,,,,
E1,FALSE,2.00E+05,bact IVT man,FAM,Standard,22.47010857,200000,128,128_E1,Y,N,N,N,,,,,,,,,,,,
E2,FALSE,2.00E+05,bact IVT man,FAM,Standard,22.60527614,200000,128,128_E2,Y,N,N,N,,,,,,,,,,,,
E3,FALSE,2.00E+05,bact IVT man,FAM,Standard,22.73422863,200000,128,128_E3,Y,N,N,N,,,,,,,,,,,,
E4,FALSE,C_S68_052720_1,bact IVT man,FAM,Unknown,18.74158373,2364196.997,128,128_E4,Y,N,N,N,,,,,,,,,,,,
E5,FALSE,C_S68_052720_1,bact IVT man,FAM,Unknown,18.57914724,2601553.926,128,128_E5,Y,N,N,N,,,,,,,,,,,,
E6,FALSE,C_S68_052720_1,bact IVT man,FAM,Unknown,18.37180821,2939459.621,128,128_E6,Y,N,N,N,,,,,,,,,,,,
E7,FALSE,C_S68_070720_1,bact IVT man,FAM,Unknown,17.65882081,4473428.916,128,128_E7,Y,N,N,N,,,,,,,,,,,,
E8,FALSE,C_S68_070720_1,bact IVT man,FAM,Unknown,17.25708345,5667608.034,128,128_E8,Y,N,N,N,,,,,,,,,,,,
E9,FALSE,C_S68_070720_1,bact IVT man,FAM,Unknown,17.54746896,4776644.465,128,128_E9,Y,N,N,N,,,,,,,,,,,,
E10,FALSE,C_S68_090120_4,bact IVT man,FAM,Unknown,17.27259066,5616079.705,128,128_E10,Y,N,N,N,,,,,,,,,,,,
E11,FALSE,C_S68_090120_4,bact IVT man,FAM,Unknown,17.1953717,5877395.041,128,128_E11,Y,N,N,N,,,,,,,,,,,,
E12,FALSE,C_S68_090120_4,bact IVT man,FAM,Unknown,17.33597551,5410286.097,128,128_E12,Y,N,N,N,,,,,,,,,,,,
F1,FALSE,2.00E+06,bact IVT man,FAM,Standard,18.81530034,2000000,128,128_F1,Y,N,N,N,,,,,,,,,,,,
F2,FALSE,2.00E+06,bact IVT man,FAM,Standard,18.91640946,2000000,128,128_F2,Y,N,N,N,,,,,,,,,,,,
F3,FALSE,2.00E+06,bact IVT man,FAM,Standard,18.83775725,2000000,128,128_F3,Y,N,N,N,,,,,,,,,,,,
F4,FALSE,C_S68_060220_1,bact IVT man,FAM,Unknown,17.53892226,4800749.579,128,128_F4,Y,N,N,N,,,,,,,,,,,,
F5,FALSE,C_S68_060220_1,bact IVT man,FAM,Unknown,17.75687796,4222394.202,128,128_F5,Y,N,N,N,,,,,,,,,,,,
F6,FALSE,C_S68_060220_1,bact IVT man,FAM,Unknown,17.98695628,3687293.372,128,128_F6,Y,N,N,N,,,,,,,,,,,,
F7,FALSE,C_S68_071420_1,bact IVT man,FAM,Unknown,17.26556905,5639353.262,128,128_F7,Y,N,N,N,,,,,,,,,,,,
F8,FALSE,C_S68_071420_1,bact IVT man,FAM,Unknown,17.48991525,4941336.353,128,128_F8,Y,N,N,N,,,,,,,,,,,,
F9,FALSE,C_S68_071420_1,bact IVT man,FAM,Unknown,17.17744745,5939770.651,128,128_F9,Y,N,N,N,,,,,,,,,,,,
F10,FALSE,C_S68_090920_4,bact IVT man,FAM,Unknown,16.87558533,7095485.841,128,128_F10,Y,N,N,N,,,,,,,,,,,,
F11,FALSE,C_S68_090920_4,bact IVT man,FAM,Unknown,17.30706564,5503196.291,128,128_F11,Y,N,N,N,,,,,,,,,,,,
F12,FALSE,C_S68_090920_4,bact IVT man,FAM,Unknown,16.84982881,7203943.965,128,128_F12,Y,N,N,N,,,,,,,,,,,,
G1,FALSE,2.00E+07,bact IVT man,FAM,Standard,15.29521083,20000000,128,128_G1,Y,N,N,N,,,,,,,,,,,,
G2,FALSE,2.00E+07,bact IVT man,FAM,Standard,15.2235218,20000000,128,128_G2,Y,N,N,N,,,,,,,,,,,,
G3,FALSE,2.00E+07,bact IVT man,FAM,Standard,15.2901721,20000000,128,128_G3,Y,N,N,N,,,,,,,,,,,,
G4,FALSE,C_S68_060920_1,bact IVT man,FAM,Unknown,17.23608039,5738152.97,128,128_G4,Y,N,N,N,,,,,,,,,,,,
G5,FALSE,C_S68_060920_1,bact IVT man,FAM,Unknown,17.49450716,4927990.529,128,128_G5,Y,N,N,N,,,,,,,,,,,,
G6,FALSE,C_S68_060920_1,bact IVT man,FAM,Unknown,17.65674135,4478911.074,128,128_G6,Y,N,N,N,,,,,,,,,,,,
G7,FALSE,C_S68_072120_1,bact IVT man,FAM,Unknown,18.08957812,3471029.774,128,128_G7,Y,N,N,N,,,,,,,,,,,,
G8,FALSE,C_S68_072120_1,bact IVT man,FAM,Unknown,17.94665173,3775870.398,128,128_G8,Y,N,N,N,,,,,,,,,,,,
G9,FALSE,C_S68_072120_1,bact IVT man,FAM,Unknown,17.83466229,4033318.724,128,128_G9,Y,N,N,N,,,,,,,,,,,,
G10,FALSE,C_S68_091520_4,bact IVT man,FAM,Unknown,14.08213684,36771425.43,128,128_G10,Y,N,N,N,,,,,,,,,,,,
G11,FALSE,C_S68_091520_4,bact IVT man,FAM,Unknown,13.99073462,38805204.96,128,128_G11,Y,N,N,N,,,,,,,,,,,,
G12,FALSE,C_S68_091520_4,bact IVT man,FAM,Unknown,14.02221887,38092257.76,128,128_G12,Y,N,N,N,,,,,,,,,,,,
H1,FALSE,2.00E+08,bact IVT man,FAM,Standard,11.83909133,200000000,128,128_H1,Y,N,N,N,,,,,,,,,,,,
H2,FALSE,2.00E+08,bact IVT man,FAM,Standard,11.77394229,200000000,128,128_H2,Y,N,N,N,,,,,,,,,,,,
H3,FALSE,2.00E+08,bact IVT man,FAM,Standard,11.65764705,200000000,128,128_H3,Y,N,N,N,,,,,,,,,,,,
H4,FALSE,C_S68_061620_1,bact IVT man,FAM,Unknown,17.76418065,4204272.353,128,128_H4,Y,N,N,N,,,,,,,,,,,,
H5,FALSE,C_S68_061620_1,bact IVT man,FAM,Unknown,17.8239067,4058949.844,128,128_H5,Y,N,N,N,,,,,,,,,,,,
H6,FALSE,C_S68_061620_1,bact IVT man,FAM,Unknown,17.91647896,3843570.811,128,128_H6,Y,N,N,N,,,,,,,,,,,,
H7,FALSE,C_S68_072820_4,bact IVT man,FAM,Unknown,16.89128728,7030169.26,128,128_H7,Y,N,N,N,,,,,,,,,,,,
H8,FALSE,C_S68_072820_4,bact IVT man,FAM,Unknown,16.93647744,6845524.305,128,128_H8,Y,N,N,N,,,,,,,,,,,,
H9,FALSE,C_S68_072820_4,bact IVT man,FAM,Unknown,16.75112086,7635167.259,128,128_H9,Y,N,N,N,,,,,,,,,,,,
H10,FALSE,C_S68_062320_1,bact IVT man,FAM,Unknown,17.43285618,5110217.629,128,128_H10,Y,N,N,N,,,,,,,,,,,,
H11,FALSE,C_S68_062320_1,bact IVT man,FAM,Unknown,17.54323007,4788584.648,128,128_H11,Y,N,N,N,,,,,,,,,,,,
H12,FALSE,C_S68_062320_1,bact IVT man,FAM,Unknown,17.75697808,4222145.242,128,128_H12,Y,N,N,N,,,,,,,,,,,,
A1,FALSE,NTC,bact IVT man,FAM,Negative Control,Undetermined,,129,129_A1,Y,N,N,N,,,,,,,,,,,,
A2,FALSE,NTC,bact IVT man,FAM,Negative Control,Undetermined,,129,129_A2,Y,N,N,N,,,,,,,,,,,,
A3,FALSE,NTC,bact IVT man,FAM,Negative Control,Undetermined,,129,129_A3,Y,N,N,N,,,,,,,,,,,,
A4,FALSE,C_ADA_052820_3,bact IVT man,FAM,Unknown,14.42822357,60229508.91,129,129_A4,Y,N,N,N,,,,,,,,,,,,
A5,FALSE,C_ADA_052820_3,bact IVT man,FAM,Unknown,14.52217566,56651685.26,129,129_A5,Y,N,N,N,,,,,,,,,,,,
A6,FALSE,C_ADA_052820_3,bact IVT man,FAM,Unknown,14.42033663,60539942.21,129,129_A6,Y,N,N,N,,,,,,,,,,,,
A7,FALSE,C_ADA_063020_3,bact IVT man,FAM,Unknown,14.50835382,57164393.33,129,129_A7,Y,N,N,N,,,,,,,,,,,,
A8,FALSE,C_ADA_063020_3,bact IVT man,FAM,Unknown,14.47067778,58585635.42,129,129_A8,Y,N,N,N,,,,,,,,,,,,
A9,FALSE,C_ADA_063020_3,bact IVT man,FAM,Unknown,14.34234879,63697037.96,129,129_A9,Y,N,N,N,,,,,,,,,,,,
A10,FALSE,C_ADA_090120_4,bact IVT man,FAM,Unknown,14.5464784,55761324.08,129,129_A10,Y,N,N,N,,,,,,,,,,,,
A11,FALSE,C_ADA_090120_4,bact IVT man,FAM,Unknown,14.70296098,50354131.2,129,129_A11,Y,N,N,N,,,,,,,,,,,,
A12,FALSE,C_ADA_090120_4,bact IVT man,FAM,Unknown,14.53967269,56009239.56,129,129_A12,Y,N,N,N,,,,,,,,,,,,
B1,FALSE,2.00E+02,bact IVT man,FAM,Standard,33.75830292,200,129,129_B1,Y,N,N,N,,,,,,,,,,,,
B2,FALSE,2.00E+02,bact IVT man,FAM,Standard,33.94913872,200,129,129_B2,Y,N,N,N,,,,,,,,,,,,
B3,FALSE,2.00E+02,bact IVT man,FAM,Standard,33.56362125,200,129,129_B3,Y,N,N,N,,,,,,,,,,,,
B4,FALSE,C_ADA_052820_4,bact IVT man,FAM,Unknown,14.28987081,65913595.41,129,129_B4,Y,N,N,N,,,,,,,,,,,,
B5,FALSE,C_ADA_052820_4,bact IVT man,FAM,Unknown,14.29082576,65872579.37,129,129_B5,Y,N,N,N,,,,,,,,,,,,
B6,FALSE,C_ADA_052820_4,bact IVT man,FAM,Unknown,14.28199609,66252797.57,129,129_B6,Y,N,N,N,,,,,,,,,,,,
